TEXTURE_ID,TEXTURERECT_TOP,TEXTURERECT_LEFT,TEXTURERECT_WIDTH,TEXTURERECT_HEIGHT,NAME,XPOSITION,YPOSITION,WIDTH,HEIGHT,LAYER,ORDER,ROTATION
graphics/background/basement.png,0,0,52,52,basement,-104.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,0,52,52,basement,676.000000,-104.323090,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,0,0,52,52,basement,676.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,0,52,52,basement,-104.000000,363.427185,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,0.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,104.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,207.999939,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,312.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,364.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,468.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,572.000000,-104.323090,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,676.000000,-0.497528,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,676.000000,103.328064,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,676.000000,155.776001,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,676.000000,259.601624,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,572.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,468.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,364.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,312.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,207.999939,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,104.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,0.000000,363.427185,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,0,52,52,52,basement,-104.000000,259.601624,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,-104.000000,155.776001,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,-104.000000,103.328064,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,0,52,52,52,basement,-104.000000,-0.497528,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,52,52,52,52,basement,0.000000,-0.497528,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,52,52,52,52,basement,572.000000,-0.497528,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,52,52,52,52,basement,572.000000,259.601624,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,52,52,52,52,basement,0.000000,259.601624,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,52,104,52,52,basement,104.000000,-0.497528,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,52,104,52,52,basement,207.999939,-0.497528,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,52,104,52,52,basement,364.000000,-0.497528,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,52,104,52,52,basement,468.000000,-0.497528,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,52,104,52,52,basement,572.000000,103.328064,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,52,104,52,52,basement,572.000000,155.776001,52.000000,52.000000,0,0,90.000000,0.000000,52.000000
graphics/background/basement.png,52,104,52,52,basement,364.000000,259.601624,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,52,104,52,52,basement,207.999939,259.601624,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,52,104,52,52,basement,104.000000,259.601624,52.000000,52.000000,0,0,180.000000,52.000000,52.000000
graphics/background/basement.png,52,104,52,52,basement,0.000000,155.776001,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,52,104,52,52,basement,0.000000,103.328064,52.000000,52.000000,0,0,270.000000,52.000000,0.000000
graphics/background/basement.png,52,208,26,52,basement,312.000000,-0.497528,26.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,52,208,26,52,basement,312.000000,259.601624,26.000000,52.000000,0,0,180.000000,26.000000,52.000000
graphics/background/basement.png,104,104,52,52,basement,104.000000,103.328064,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,104,104,52,52,basement,207.999939,103.328064,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,104,104,52,52,basement,207.999939,155.776001,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,104,104,52,52,basement,104.000000,155.776001,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,104,104,52,52,basement,364.000000,103.328064,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
graphics/background/basement.png,104,104,52,52,basement,468.000000,103.328064,52.000000,52.000000,0,0,0.000000,0.000000,0.000000
